product_name,series,price,rating,reviews_count,stock,daily_sales,date
iPhone 13 Pro Max,13,10000.0,3.6,432,21,11,2025-04-13
iPhone 14,14,9000.0,4.7,185,39,14,2025-04-13
iPhone 14 Plus,14,9200.0,3.1,183,43,14,2025-04-13
iPhone 14 Pro,14,11000.0,3.9,359,21,26,2025-04-13
iPhone 14 Pro Max,14,12000.0,3.2,474,18,19,2025-04-13
iPhone 15,15,10000.0,4.8,315,41,24,2025-04-13
iPhone 15 Plus,15,10200.0,4.5,379,41,14,2025-04-13
iPhone 15 Pro,15,12500.0,4.8,420,23,26,2025-04-13
iPhone 15 Pro Max,15,14000.0,4.5,84,26,23,2025-04-13
iPhone 16,16,11000.0,4.5,465,38,18,2025-04-13
iPhone 16 Pro,16,14000.0,3.0,47,25,20,2025-04-13
iPhone 16 Pro Max,16,16000.0,4.9,403,30,19,2025-04-13
iPhone 17,17,12000.0,3.1,409,45,20,2025-04-13
iPhone 17 Pro,17,15500.0,3.6,213,31,16,2025-04-13
iPhone 17 Pro Max,17,18000.0,4.0,420,6,15,2025-04-13
iPhone X,X,5000.0,4.8,490,30,23,2025-04-14
iPhone XS,X,5200.0,3.6,295,49,18,2025-04-14
iPhone XS Max,X,5500.0,3.2,198,21,18,2025-04-14
iPhone 11,11,6000.0,4.1,337,47,17,2025-04-14
iPhone 11 Pro,11,7000.0,4.2,209,39,20,2025-04-14
iPhone 11 Pro Max,11,8000.0,4.8,86,24,19,2025-04-14
iPhone 12,12,7000.0,4.4,320,41,14,2025-04-14
iPhone 12 mini,12,6800.0,3.7,135,38,20,2025-04-14
iPhone 12 Pro,12,8500.0,4.8,398,29,16,2025-04-14
iPhone 12 Pro Max,12,9000.0,4.2,228,19,21,2025-04-14
iPhone 13,13,8000.0,3.9,281,26,21,2025-04-14
iPhone 13 mini,13,7800.0,4.8,156,49,22,2025-04-14
iPhone 13 Pro,13,9500.0,4.6,319,10,15,2025-04-14
iPhone 13 Pro Max,13,10000.0,3.9,140,37,16,2025-04-14
iPhone 14,14,9000.0,4.8,345,29,26,2025-04-14
iPhone 14 Plus,14,9200.0,4.5,191,18,15,2025-04-14
iPhone 14 Pro,14,11000.0,3.0,90,22,13,2025-04-14
iPhone 14 Pro Max,14,12000.0,3.7,373,13,25,2025-04-14
iPhone 15,15,10000.0,5.0,189,37,12,2025-04-14
iPhone 15 Plus,15,10200.0,3.6,493,21,17,2025-04-14
iPhone 15 Pro,15,12500.0,4.1,32,38,7,2025-04-14
iPhone 15 Pro Max,15,14000.0,3.4,157,26,18,2025-04-14
iPhone 16,16,11000.0,3.7,32,45,25,2025-04-14
iPhone 16 Pro,16,14000.0,3.9,438,23,27,2025-04-14
iPhone 16 Pro Max,16,16000.0,3.6,24,18,24,2025-04-14
iPhone 17,17,12000.0,4.5,452,36,14,2025-04-14
iPhone 17 Pro,17,15500.0,4.9,485,31,15,2025-04-14
iPhone 17 Pro Max,17,18000.0,3.4,193,45,29,2025-04-14
iPhone X,X,5000.0,3.9,50,40,31,2025-04-15
iPhone XS,X,5200.0,4.7,55,35,18,2025-04-15
iPhone XS Max,X,5500.0,4.1,483,17,23,2025-04-15
iPhone 11,11,6000.0,3.8,358,24,19,2025-04-15
iPhone 11 Pro,11,7000.0,4.6,453,31,20,2025-04-15
iPhone 11 Pro Max,11,8000.0,4.0,304,19,20,2025-04-15
iPhone 12,12,7000.0,4.0,441,28,18,2025-04-15
iPhone 12 mini,12,6800.0,3.5,409,39,26,2025-04-15
iPhone 12 Pro,12,8500.0,4.8,258,39,30,2025-04-15
iPhone 12 Pro Max,12,9000.0,3.9,57,26,24,2025-04-15
iPhone 13,13,8000.0,4.8,392,19,19,2025-04-15
iPhone 13 mini,13,7800.0,3.9,459,13,9,2025-04-15
iPhone 13 Pro,13,9500.0,4.0,207,34,17,2025-04-15
iPhone 13 Pro Max,13,10000.0,4.3,177,6,27,2025-04-15
iPhone 14,14,9000.0,4.4,48,14,12,2025-04-15
iPhone 14 Plus,14,9200.0,4.3,461,39,12,2025-04-15
iPhone 14 Pro,14,11000.0,4.7,45,35,13,2025-04-15
iPhone 14 Pro Max,14,12000.0,3.0,74,40,18,2025-04-15
iPhone 15,15,10000.0,4.4,313,25,20,2025-04-15
iPhone 15 Plus,15,10200.0,4.5,284,27,21,2025-04-15
iPhone 15 Pro,15,12500.0,3.5,444,47,17,2025-04-15
iPhone 15 Pro Max,15,14000.0,3.6,462,45,15,2025-04-15
iPhone 16,16,11000.0,4.4,345,43,19,2025-04-15
iPhone 16 Pro,16,14000.0,4.0,58,42,28,2025-04-15
iPhone 16 Pro Max,16,16000.0,4.4,272,6,20,2025-04-15
iPhone 17,17,12000.0,3.3,38,19,29,2025-04-15
iPhone 17 Pro,17,15500.0,4.4,140,41,20,2025-04-15
iPhone 17 Pro Max,17,18000.0,4.4,260,49,18,2025-04-15
iPhone X,X,5000.0,3.8,285,25,24,2025-04-16
iPhone XS,X,5200.0,3.9,399,49,17,2025-04-16
iPhone XS Max,X,5500.0,3.2,262,22,18,2025-04-16
iPhone 11,11,6000.0,3.7,115,33,19,2025-04-16
iPhone 11 Pro,11,7000.0,4.0,116,40,20,2025-04-16
iPhone 11 Pro Max,11,8000.0,3.3,211,41,28,2025-04-16
iPhone 12,12,7000.0,3.2,306,6,14,2025-04-16
iPhone 12 mini,12,6800.0,3.1,371,38,24,2025-04-16
iPhone 12 Pro,12,8500.0,4.9,395,34,25,2025-04-16
iPhone 12 Pro Max,12,9000.0,3.2,365,17,20,2025-04-16
iPhone 13,13,8000.0,4.4,490,49,19,2025-04-16
iPhone 13 mini,13,7800.0,3.8,259,16,17,2025-04-16
iPhone 13 Pro,13,9500.0,3.9,229,31,21,2025-04-16
iPhone 13 Pro Max,13,10000.0,3.2,164,32,19,2025-04-16
iPhone 14,14,9000.0,4.0,125,46,26,2025-04-16
iPhone 14 Plus,14,9200.0,4.2,67,19,22,2025-04-16
iPhone 14 Pro,14,11000.0,3.9,35,24,15,2025-04-16
iPhone 14 Pro Max,14,12000.0,4.9,215,27,22,2025-04-16
iPhone 15,15,10000.0,4.0,143,15,25,2025-04-16
iPhone 15 Plus,15,10200.0,4.0,108,40,14,2025-04-16
iPhone 15 Pro,15,12500.0,4.1,229,26,24,2025-04-16
iPhone 15 Pro Max,15,14000.0,4.6,460,34,15,2025-04-16
iPhone 16,16,11000.0,5.0,331,18,11,2025-04-16
iPhone 16 Pro,16,14000.0,4.8,57,44,16,2025-04-16
iPhone 16 Pro Max,16,16000.0,4.1,235,12,23,2025-04-16
iPhone 17,17,12000.0,3.4,63,18,15,2025-04-16
iPhone 17 Pro,17,15500.0,4.9,442,42,16,2025-04-16
iPhone 17 Pro Max,17,18000.0,3.8,425,19,16,2025-04-16
iPhone X,X,5000.0,4.1,155,34,12,2025-04-17
iPhone XS,X,5200.0,3.7,348,48,26,2025-04-17
iPhone XS Max,X,5500.0,4.6,59,18,10,2025-04-17
iPhone 11,11,6000.0,4.7,431,34,14,2025-04-17
iPhone 11 Pro,11,7000.0,4.9,66,40,19,2025-04-17
iPhone 11 Pro Max,11,8000.0,4.0,355,12,24,2025-04-17
iPhone 12,12,7000.0,4.0,75,8,16,2025-04-17
iPhone 12 mini,12,6800.0,4.5,418,29,15,2025-04-17
iPhone 12 Pro,12,8500.0,3.1,111,30,17,2025-04-17
iPhone 12 Pro Max,12,9000.0,4.5,423,23,22,2025-04-17
iPhone 13,13,8000.0,4.9,497,37,17,2025-04-17
iPhone 13 mini,13,7800.0,4.2,133,25,25,2025-04-17
iPhone 13 Pro,13,9500.0,3.7,106,10,3,2025-04-17
iPhone 13 Pro Max,13,10000.0,5.0,56,39,21,2025-04-17
iPhone 14,14,9000.0,3.4,166,8,22,2025-04-17
iPhone 14 Plus,14,9200.0,4.6,19,26,23,2025-04-17
iPhone 14 Pro,14,11000.0,4.7,30,19,18,2025-04-17
iPhone 14 Pro Max,14,12000.0,5.0,197,48,18,2025-04-17
iPhone 15,15,10000.0,4.8,14,43,30,2025-04-17
iPhone 15 Plus,15,10200.0,4.1,235,14,22,2025-04-17
iPhone 15 Pro,15,12500.0,3.7,258,28,29,2025-04-17
iPhone 15 Pro Max,15,14000.0,3.6,47,48,14,2025-04-17
iPhone 16,16,11000.0,4.2,452,38,26,2025-04-17
iPhone 16 Pro,16,14000.0,4.1,52,22,18,2025-04-17
iPhone 16 Pro Max,16,16000.0,3.4,178,43,16,2025-04-17
iPhone 17,17,12000.0,3.6,289,40,23,2025-04-17
iPhone 17 Pro,17,15500.0,4.7,395,32,19,2025-04-17
iPhone 17 Pro Max,17,18000.0,4.1,428,43,16,2025-04-17
iPhone X,X,5000.0,3.9,237,14,25,2025-04-18
iPhone XS,X,5200.0,4.7,196,47,16,2025-04-18
iPhone XS Max,X,5500.0,4.7,269,9,23,2025-04-18
iPhone 11,11,6000.0,5.0,471,15,18,2025-04-18
iPhone 11 Pro,11,7000.0,5.0,223,18,16,2025-04-18
iPhone 11 Pro Max,11,8000.0,3.9,301,43,27,2025-04-18
iPhone 12,12,7000.0,4.6,131,42,12,2025-04-18
iPhone 12 mini,12,6800.0,3.3,359,31,25,2025-04-18
iPhone 12 Pro,12,8500.0,3.5,482,45,12,2025-04-18
iPhone 12 Pro Max,12,9000.0,4.8,275,34,23,2025-04-18
iPhone 13,13,8000.0,3.6,342,33,14,2025-04-18
iPhone 13 mini,13,7800.0,3.8,430,18,21,2025-04-18
iPhone 13 Pro,13,9500.0,3.0,337,43,29,2025-04-18
iPhone 13 Pro Max,13,10000.0,4.9,241,37,20,2025-04-18
iPhone 14,14,9000.0,3.2,28,38,30,2025-04-18
iPhone 14 Plus,14,9200.0,4.7,194,23,14,2025-04-18
iPhone 14 Pro,14,11000.0,3.4,319,30,19,2025-04-18
iPhone 14 Pro Max,14,12000.0,4.0,258,23,19,2025-04-18
iPhone 15,15,10000.0,4.5,16,33,16,2025-04-18
iPhone 15 Plus,15,10200.0,4.2,385,12,19,2025-04-18
iPhone 15 Pro,15,12500.0,4.9,51,17,14,2025-04-18
iPhone 15 Pro Max,15,14000.0,3.0,221,20,16,2025-04-18
iPhone 16,16,11000.0,3.3,263,31,20,2025-04-18
iPhone 16 Pro,16,14000.0,4.2,497,27,13,2025-04-18
iPhone 16 Pro Max,16,16000.0,3.1,122,8,25,2025-04-18
iPhone 17,17,12000.0,3.9,242,20,16,2025-04-18
iPhone 17 Pro,17,15500.0,3.1,320,29,10,2025-04-18
iPhone 17 Pro Max,17,18000.0,3.9,176,37,23,2025-04-18
iPhone X,X,5000.0,4.0,449,13,28,2025-04-19
iPhone XS,X,5200.0,4.4,305,19,21,2025-04-19
iPhone XS Max,X,5500.0,4.4,47,8,10,2025-04-19
iPhone 11,11,6000.0,4.5,396,16,12,2025-04-19
iPhone 11 Pro,11,7000.0,4.4,39,25,20,2025-04-19
iPhone 11 Pro Max,11,8000.0,4.7,411,33,17,2025-04-19
iPhone 12,12,7000.0,4.2,453,25,16,2025-04-19
iPhone 12 mini,12,6800.0,4.1,430,42,18,2025-04-19
iPhone 12 Pro,12,8500.0,4.7,253,24,14,2025-04-19
iPhone 12 Pro Max,12,9000.0,4.3,414,27,14,2025-04-19
iPhone 13,13,8000.0,4.0,348,49,24,2025-04-19
iPhone 13 mini,13,7800.0,3.9,96,31,8,2025-04-19
iPhone 13 Pro,13,9500.0,4.3,365,16,27,2025-04-19
iPhone 13 Pro Max,13,10000.0,3.0,232,36,15,2025-04-19
iPhone 14,14,9000.0,3.7,433,39,20,2025-04-19
iPhone 14 Plus,14,9200.0,4.0,200,19,20,2025-04-19
iPhone 14 Pro,14,11000.0,3.8,287,20,16,2025-04-19
iPhone 14 Pro Max,14,12000.0,3.9,107,12,13,2025-04-19
iPhone 15,15,10000.0,3.4,321,47,20,2025-04-19
iPhone 15 Plus,15,10200.0,3.8,80,12,19,2025-04-19
iPhone 15 Pro,15,12500.0,3.9,410,49,13,2025-04-19
iPhone 15 Pro Max,15,14000.0,3.6,364,43,19,2025-04-19
iPhone 16,16,11000.0,4.0,77,41,12,2025-04-19
iPhone 16 Pro,16,14000.0,4.7,452,26,17,2025-04-19
iPhone 16 Pro Max,16,16000.0,4.1,253,40,19,2025-04-19
iPhone 17,17,12000.0,3.4,402,5,15,2025-04-19
iPhone 17 Pro,17,15500.0,4.8,472,36,22,2025-04-19
iPhone 17 Pro Max,17,18000.0,4.7,56,18,14,2025-04-19
iPhone X,X,5000.0,4.7,422,23,18,2025-04-20
iPhone XS,X,5200.0,3.8,317,28,15,2025-04-20
iPhone XS Max,X,5500.0,3.4,381,22,17,2025-04-20
iPhone 11,11,6000.0,3.6,273,28,14,2025-04-20
iPhone 11 Pro,11,7000.0,4.8,280,11,24,2025-04-20
iPhone 11 Pro Max,11,8000.0,4.1,73,16,22,2025-04-20
iPhone 12,12,7000.0,4.0,183,19,17,2025-04-20
iPhone 12 mini,12,6800.0,3.7,357,45,13,2025-04-20
iPhone 12 Pro,12,8500.0,4.9,296,45,16,2025-04-20
iPhone 12 Pro Max,12,9000.0,3.8,10,12,22,2025-04-20
iPhone 13,13,8000.0,3.5,387,32,25,2025-04-20
iPhone 13 mini,13,7800.0,3.9,354,9,14,2025-04-20
iPhone 13 Pro,13,9500.0,3.8,176,14,21,2025-04-20
iPhone 13 Pro Max,13,10000.0,3.8,189,19,25,2025-04-20
iPhone 14,14,9000.0,4.1,35,30,22,2025-04-20
iPhone 14 Plus,14,9200.0,4.5,215,6,24,2025-04-20
iPhone 14 Pro,14,11000.0,4.4,36,13,13,2025-04-20
iPhone 14 Pro Max,14,12000.0,3.1,95,27,23,2025-04-20
iPhone 15,15,10000.0,3.9,82,31,18,2025-04-20
iPhone 15 Plus,15,10200.0,3.4,497,11,20,2025-04-20
iPhone 15 Pro,15,12500.0,3.9,456,24,23,2025-04-20
iPhone 15 Pro Max,15,14000.0,4.2,498,17,20,2025-04-20
iPhone 16,16,11000.0,3.5,351,21,18,2025-04-20
iPhone 16 Pro,16,14000.0,3.5,438,22,15,2025-04-20
iPhone 16 Pro Max,16,16000.0,3.6,325,46,18,2025-04-20
iPhone 17,17,12000.0,4.6,254,16,17,2025-04-20
iPhone 17 Pro,17,15500.0,3.1,320,32,19,2025-04-20
iPhone 17 Pro Max,17,18000.0,3.7,156,43,19,2025-04-20
iPhone X,X,5000.0,3.7,236,20,20,2025-04-21
iPhone XS,X,5200.0,3.6,239,29,15,2025-04-21
iPhone XS Max,X,5500.0,4.9,87,18,15,2025-04-21
iPhone 11,11,6000.0,3.0,297,22,16,2025-04-21
iPhone 11 Pro,11,7000.0,4.4,202,46,25,2025-04-21
iPhone 11 Pro Max,11,8000.0,4.4,299,32,20,2025-04-21
iPhone 12,12,7000.0,4.5,202,37,13,2025-04-21
iPhone 12 mini,12,6800.0,4.7,389,27,26,2025-04-21
iPhone 12 Pro,12,8500.0,4.2,354,17,19,2025-04-21
iPhone 12 Pro Max,12,9000.0,3.4,174,17,27,2025-04-21
iPhone 13,13,8000.0,3.3,349,37,20,2025-04-21
iPhone 13 mini,13,7800.0,3.9,348,10,12,2025-04-21
iPhone 13 Pro,13,9500.0,4.8,368,45,11,2025-04-21
iPhone 13 Pro Max,13,10000.0,4.4,211,14,20,2025-04-21
iPhone 14,14,9000.0,4.4,473,5,19,2025-04-21
iPhone 14 Plus,14,9200.0,3.1,439,44,10,2025-04-21
iPhone 14 Pro,14,11000.0,4.9,370,44,15,2025-04-21
iPhone 14 Pro Max,14,12000.0,3.5,90,5,24,2025-04-21
iPhone 15,15,10000.0,3.2,335,30,27,2025-04-21
iPhone 15 Plus,15,10200.0,3.0,108,34,19,2025-04-21
iPhone 15 Pro,15,12500.0,3.5,280,19,17,2025-04-21
iPhone 15 Pro Max,15,14000.0,3.9,55,35,22,2025-04-21
iPhone 16,16,11000.0,3.6,422,7,14,2025-04-21
iPhone 16 Pro,16,14000.0,4.3,183,13,12,2025-04-21
iPhone 16 Pro Max,16,16000.0,3.0,30,14,25,2025-04-21
iPhone 17,17,12000.0,3.7,334,44,16,2025-04-21
iPhone 17 Pro,17,15500.0,3.3,254,46,15,2025-04-21
iPhone 17 Pro Max,17,18000.0,3.7,311,9,11,2025-04-21
iPhone X,X,5000.0,3.2,483,10,23,2025-04-22
iPhone XS,X,5200.0,4.2,256,38,20,2025-04-22
iPhone XS Max,X,5500.0,3.1,252,48,21,2025-04-22
iPhone 11,11,6000.0,4.6,404,29,10,2025-04-22
iPhone 11 Pro,11,7000.0,3.2,287,41,23,2025-04-22
iPhone 11 Pro Max,11,8000.0,4.8,246,12,28,2025-04-22
iPhone 12,12,7000.0,4.4,115,38,18,2025-04-22
iPhone 12 mini,12,6800.0,3.2,146,20,14,2025-04-22
iPhone 12 Pro,12,8500.0,4.3,34,8,14,2025-04-22
iPhone 12 Pro Max,12,9000.0,3.2,284,18,17,2025-04-22
iPhone 13,13,8000.0,3.4,408,7,20,2025-04-22
iPhone 13 mini,13,7800.0,4.6,274,11,22,2025-04-22
iPhone 13 Pro,13,9500.0,4.8,222,19,25,2025-04-22
iPhone 13 Pro Max,13,10000.0,3.9,131,9,19,2025-04-22
iPhone 14,14,9000.0,3.3,413,20,24,2025-04-22
iPhone 14 Plus,14,9200.0,4.9,279,35,21,2025-04-22
iPhone 14 Pro,14,11000.0,4.0,306,18,26,2025-04-22
iPhone 14 Pro Max,14,12000.0,3.6,212,9,22,2025-04-22
iPhone 15,15,10000.0,4.4,361,40,22,2025-04-22
iPhone 15 Plus,15,10200.0,4.9,26,16,26,2025-04-22
iPhone 15 Pro,15,12500.0,3.2,26,14,8,2025-04-22
iPhone 15 Pro Max,15,14000.0,3.1,217,21,22,2025-04-22
iPhone 16,16,11000.0,5.0,491,14,15,2025-04-22
iPhone 16 Pro,16,14000.0,4.7,492,10,24,2025-04-22
iPhone 16 Pro Max,16,16000.0,4.9,27,33,9,2025-04-22
iPhone 17,17,12000.0,3.4,492,48,26,2025-04-22
iPhone 17 Pro,17,15500.0,4.5,129,8,23,2025-04-22
iPhone 17 Pro Max,17,18000.0,3.5,167,38,15,2025-04-22
iPhone X,X,5000.0,4.7,255,28,14,2025-04-23
iPhone XS,X,5200.0,3.1,347,23,21,2025-04-23
iPhone XS Max,X,5500.0,4.9,412,28,22,2025-04-23
iPhone 11,11,6000.0,4.6,269,42,30,2025-04-23
iPhone 11 Pro,11,7000.0,3.6,306,48,22,2025-04-23
iPhone 11 Pro Max,11,8000.0,3.3,448,15,21,2025-04-23
iPhone 12,12,7000.0,3.9,197,12,14,2025-04-23
iPhone 12 mini,12,6800.0,4.2,245,22,15,2025-04-23
iPhone 12 Pro,12,8500.0,3.1,261,48,24,2025-04-23
iPhone 12 Pro Max,12,9000.0,4.2,91,35,15,2025-04-23
iPhone 13,13,8000.0,3.1,342,24,22,2025-04-23
iPhone 13 mini,13,7800.0,3.8,239,39,17,2025-04-23
iPhone 13 Pro,13,9500.0,4.7,454,24,13,2025-04-23
iPhone 13 Pro Max,13,10000.0,4.6,41,33,17,2025-04-23
iPhone 14,14,9000.0,3.4,350,10,20,2025-04-23
iPhone 14 Plus,14,9200.0,4.3,468,27,19,2025-04-23
iPhone 14 Pro,14,11000.0,3.6,186,6,17,2025-04-23
iPhone 14 Pro Max,14,12000.0,4.9,408,47,20,2025-04-23
iPhone 15,15,10000.0,5.0,357,32,13,2025-04-23
iPhone 15 Plus,15,10200.0,3.1,476,32,21,2025-04-23
iPhone 15 Pro,15,12500.0,4.9,206,14,25,2025-04-23
iPhone 15 Pro Max,15,14000.0,4.3,342,9,18,2025-04-23
iPhone 16,16,11000.0,4.0,136,15,21,2025-04-23
iPhone 16 Pro,16,14000.0,4.3,339,26,14,2025-04-23
iPhone 16 Pro Max,16,16000.0,3.8,31,47,23,2025-04-23
iPhone 17,17,12000.0,4.5,259,40,14,2025-04-23
iPhone 17 Pro,17,15500.0,3.9,451,40,23,2025-04-23
iPhone 17 Pro Max,17,18000.0,4.8,70,34,28,2025-04-23
iPhone X,X,5000.0,4.4,193,8,21,2025-04-24
iPhone XS,X,5200.0,3.5,335,9,14,2025-04-24
iPhone XS Max,X,5500.0,3.1,17,13,21,2025-04-24
iPhone 11,11,6000.0,4.7,337,19,14,2025-04-24
iPhone 11 Pro,11,7000.0,4.0,304,10,23,2025-04-24
iPhone 11 Pro Max,11,8000.0,4.1,412,35,20,2025-04-24
iPhone 12,12,7000.0,4.1,19,47,21,2025-04-24
iPhone 12 mini,12,6800.0,5.0,116,24,24,2025-04-24
iPhone 12 Pro,12,8500.0,3.5,351,19,25,2025-04-24
iPhone 12 Pro Max,12,9000.0,4.0,38,36,19,2025-04-24
iPhone 13,13,8000.0,4.8,22,27,19,2025-04-24
iPhone 13 mini,13,7800.0,3.9,139,8,24,2025-04-24
iPhone 13 Pro,13,9500.0,3.3,66,37,27,2025-04-24
iPhone 13 Pro Max,13,10000.0,4.6,229,18,17,2025-04-24
iPhone 14,14,9000.0,4.2,181,24,18,2025-04-24
iPhone 14 Plus,14,9200.0,3.2,114,38,22,2025-04-24
iPhone 14 Pro,14,11000.0,3.9,386,48,27,2025-04-24
iPhone 14 Pro Max,14,12000.0,3.3,362,22,19,2025-04-24
iPhone 15,15,10000.0,4.5,361,37,14,2025-04-24
iPhone 15 Plus,15,10200.0,3.8,433,9,30,2025-04-24
iPhone 15 Pro,15,12500.0,3.7,154,35,15,2025-04-24
iPhone 15 Pro Max,15,14000.0,4.4,280,41,15,2025-04-24
iPhone 16,16,11000.0,4.3,162,25,14,2025-04-24
iPhone 16 Pro,16,14000.0,4.1,286,8,16,2025-04-24
iPhone 16 Pro Max,16,16000.0,4.9,459,30,27,2025-04-24
iPhone 17,17,12000.0,3.0,348,13,18,2025-04-24
iPhone 17 Pro,17,15500.0,4.5,342,31,21,2025-04-24
iPhone 17 Pro Max,17,18000.0,3.8,255,40,5,2025-04-24
iPhone X,X,5000.0,3.9,268,38,21,2025-04-25
iPhone XS,X,5200.0,4.4,400,45,18,2025-04-25
iPhone XS Max,X,5500.0,4.5,151,19,10,2025-04-25
iPhone 11,11,6000.0,4.4,17,9,18,2025-04-25
iPhone 11 Pro,11,7000.0,4.5,72,8,23,2025-04-25
iPhone 11 Pro Max,11,8000.0,4.5,322,35,18,2025-04-25
iPhone 12,12,7000.0,4.5,216,33,20,2025-04-25
iPhone 12 mini,12,6800.0,3.6,362,20,27,2025-04-25
iPhone 12 Pro,12,8500.0,3.9,298,40,19,2025-04-25
iPhone 12 Pro Max,12,9000.0,3.3,161,48,22,2025-04-25
iPhone 13,13,8000.0,3.8,409,36,19,2025-04-25
iPhone 13 mini,13,7800.0,4.3,444,25,22,2025-04-25
iPhone 13 Pro,13,9500.0,4.8,254,10,23,2025-04-25
iPhone 13 Pro Max,13,10000.0,4.0,74,26,21,2025-04-25
iPhone 14,14,9000.0,4.7,340,7,15,2025-04-25
iPhone 14 Plus,14,9200.0,3.5,99,36,9,2025-04-25
iPhone 14 Pro,14,11000.0,5.0,259,10,18,2025-04-25
iPhone 14 Pro Max,14,12000.0,3.7,31,35,30,2025-04-25
iPhone 15,15,10000.0,4.7,158,20,12,2025-04-25
iPhone 15 Plus,15,10200.0,3.8,313,36,26,2025-04-25
iPhone 15 Pro,15,12500.0,3.6,404,19,22,2025-04-25
iPhone 15 Pro Max,15,14000.0,4.3,185,27,14,2025-04-25
iPhone 16,16,11000.0,3.6,181,7,16,2025-04-25
iPhone 16 Pro,16,14000.0,4.1,456,21,25,2025-04-25
iPhone 16 Pro Max,16,16000.0,3.4,121,19,20,2025-04-25
iPhone 17,17,12000.0,4.4,243,46,20,2025-04-25
iPhone 17 Pro,17,15500.0,4.1,360,15,20,2025-04-25
iPhone 17 Pro Max,17,18000.0,3.1,412,35,20,2025-04-25
iPhone X,X,5000.0,4.8,446,43,28,2025-04-26
iPhone XS,X,5200.0,5.0,376,34,24,2025-04-26
iPhone XS Max,X,5500.0,4.8,64,13,23,2025-04-26
iPhone 11,11,6000.0,3.7,141,41,22,2025-04-26
iPhone 11 Pro,11,7000.0,4.2,485,10,28,2025-04-26
iPhone 11 Pro Max,11,8000.0,4.6,33,22,22,2025-04-26
iPhone 12,12,7000.0,3.5,470,9,27,2025-04-26
iPhone 12 mini,12,6800.0,4.8,40,10,22,2025-04-26
iPhone 12 Pro,12,8500.0,4.6,482,33,19,2025-04-26
iPhone 12 Pro Max,12,9000.0,3.3,285,22,18,2025-04-26
iPhone 13,13,8000.0,4.3,446,27,18,2025-04-26
iPhone 13 mini,13,7800.0,3.1,187,44,19,2025-04-26
iPhone 13 Pro,13,9500.0,4.9,268,21,15,2025-04-26
iPhone 13 Pro Max,13,10000.0,4.0,165,12,19,2025-04-26
iPhone 14,14,9000.0,3.5,451,49,13,2025-04-26
iPhone 14 Plus,14,9200.0,3.6,458,43,28,2025-04-26
iPhone 14 Pro,14,11000.0,4.7,310,7,19,2025-04-26
iPhone 14 Pro Max,14,12000.0,3.9,223,22,17,2025-04-26
iPhone 15,15,10000.0,4.3,271,7,33,2025-04-26
iPhone 15 Plus,15,10200.0,3.7,485,31,20,2025-04-26
iPhone 15 Pro,15,12500.0,3.5,47,47,19,2025-04-26
iPhone 15 Pro Max,15,14000.0,3.7,175,15,21,2025-04-26
iPhone 16,16,11000.0,4.4,254,21,18,2025-04-26
iPhone 16 Pro,16,14000.0,4.9,10,29,23,2025-04-26
iPhone 16 Pro Max,16,16000.0,3.8,258,12,15,2025-04-26
iPhone 17,17,12000.0,3.6,324,34,15,2025-04-26
iPhone 17 Pro,17,15500.0,4.5,320,48,14,2025-04-26
iPhone 17 Pro Max,17,18000.0,4.9,39,43,23,2025-04-26
iPhone X,X,5000.0,3.3,131,20,15,2025-04-27
iPhone XS,X,5200.0,3.3,54,39,20,2025-04-27
iPhone XS Max,X,5500.0,4.2,492,11,16,2025-04-27
iPhone 11,11,6000.0,3.5,285,36,24,2025-04-27
iPhone 11 Pro,11,7000.0,3.0,369,36,16,2025-04-27
iPhone 11 Pro Max,11,8000.0,4.4,159,25,10,2025-04-27
iPhone 12,12,7000.0,4.0,382,47,17,2025-04-27
iPhone 12 mini,12,6800.0,3.6,146,11,23,2025-04-27
iPhone 12 Pro,12,8500.0,4.3,74,6,13,2025-04-27
iPhone 12 Pro Max,12,9000.0,4.1,252,18,18,2025-04-27
iPhone 13,13,8000.0,3.1,499,12,19,2025-04-27
iPhone 13 mini,13,7800.0,4.6,17,35,21,2025-04-27
iPhone 13 Pro,13,9500.0,3.6,305,46,20,2025-04-27
iPhone 13 Pro Max,13,10000.0,4.5,317,19,19,2025-04-27
iPhone 14,14,9000.0,3.3,356,21,22,2025-04-27
iPhone 14 Plus,14,9200.0,3.0,201,41,21,2025-04-27
iPhone 14 Pro,14,11000.0,3.0,107,38,15,2025-04-27
iPhone 14 Pro Max,14,12000.0,4.5,215,42,21,2025-04-27
iPhone 15,15,10000.0,4.7,121,33,18,2025-04-27
iPhone 15 Plus,15,10200.0,4.0,355,12,22,2025-04-27
iPhone 15 Pro,15,12500.0,3.3,27,35,21,2025-04-27
iPhone 15 Pro Max,15,14000.0,4.7,341,26,20,2025-04-27
iPhone 16,16,11000.0,4.4,84,24,14,2025-04-27
iPhone 16 Pro,16,14000.0,3.9,18,41,19,2025-04-27
iPhone 16 Pro Max,16,16000.0,3.8,314,8,23,2025-04-27
iPhone 17,17,12000.0,4.6,453,27,12,2025-04-27
iPhone 17 Pro,17,15500.0,3.2,424,43,22,2025-04-27
iPhone 17 Pro Max,17,18000.0,4.5,91,8,27,2025-04-27
iPhone X,X,5000.0,4.5,287,7,24,2025-04-28
iPhone XS,X,5200.0,3.8,441,5,15,2025-04-28
iPhone XS Max,X,5500.0,3.7,35,12,18,2025-04-28
